1,224121,546.4,275.7,326.4,801.6,-1,-1,-1,-1
1,224138,37.8,378.7,86.8,259.9,-1,-1,-1,-1
1,224137,358.8,384.1,76.3,202.5,-1,-1,-1,-1
1,224136,48.4,370.2,61.0,166.7,-1,-1,-1,-1
1,224135,555.2,379.7,106.7,312.9,-1,-1,-1,-1
1,224134,943.0,359.8,71.5,234.9,-1,-1,-1,-1
1,224133,823.5,378.3,55.4,158.6,-1,-1,-1,-1
1,224122,1562.0,360.8,94.5,253.8,-1,-1,-1,-1
1,224139,559.6,374.0,43.2,128.2,-1,-1,-1,-1
1,224132,1617.3,337.5,361.8,1080.0,-1,-1,-1,-1
1,224130,80.7,367.9,114.1,272.7,-1,-1,-1,-1
1,224129,725.6,356.4,128.2,368.5,-1,-1,-1,-1
1,224128,1018.6,365.9,70.2,187.6,-1,-1,-1,-1
1,224127,1316.2,330.8,83.7,244.4,-1,-1,-1,-1
1,224126,951.8,347.0,109.3,258.5,-1,-1,-1,-1
1,224125,876.2,365.9,60.8,201.8,-1,-1,-1,-1
1,224123,112.2,282.2,522.3,1020.6,-1,-1,-1,-1
1,224131,0.4,378.3,56.6,152.5,-1,-1,-1,-1
1,224140,118.3,390.2,77.5,243.7,-1,-1,-1,-1
1,224124,1629.5,340.5,94.5,267.3,-1,-1,-1,-1
2,224121,553.8,281.0,328.0,805.7,-1,-1,-1,-1
2,224139,556.8,372.5,44.0,130.6,-1,-1,-1,-1
2,224127,1309.1,330.2,83.4,243.8,-1,-1,-1,-1
2,224123,112.5,287.4,522.4,1020.6,-1,-1,-1,-1
2,224135,553.9,381.2,110.4,324.3,-1,-1,-1,-1
2,224131,0.6,377.8,56.6,152.6,-1,-1,-1,-1
2,224133,822.7,376.0,55.7,159.8,-1,-1,-1,-1
2,224138,45.4,432.6,69.2,206.0,-1,-1,-1,-1
2,224137,358.3,384.4,82.5,218.9,-1,-1,-1,-1
2,224132,1610.0,340.7,362.3,1081.5,-1,-1,-1,-1
2,224122,1563.9,359.3,95.2,255.6,-1,-1,-1,-1
2,224128,1020.4,364.1,71.2,190.6,-1,-1,-1,-1
2,224136,50.6,375.5,63.6,173.8,-1,-1,-1,-1
2,224130,79.3,367.0,114.5,273.9,-1,-1,-1,-1
2,224125,876.2,365.9,60.7,201.8,-1,-1,-1,-1
2,224124,1631.5,339.4,95.1,269.1,-1,-1,-1,-1
2,224134,948.0,361.8,60.3,197.4,-1,-1,-1,-1
2,224126,955.3,347.0,109.2,257.9,-1,-1,-1,-1
2,224129,726.7,354.1,127.3,365.6,-1,-1,-1,-1
2,224140,120.3,404.5,72.6,228.4,-1,-1,-1,-1
3,224130,77.4,367.1,114.2,273.5,-1,-1,-1,-1
3,224123,107.9,288.1,526.7,1028.8,-1,-1,-1,-1
3,224135,557.0,383.5,106.0,311.2,-1,-1,-1,-1
3,224133,821.9,375.6,57.3,164.2,-1,-1,-1,-1
3,224136,51.6,376.9,65.0,177.6,-1,-1,-1,-1
3,224122,1566.0,357.2,96.0,257.4,-1,-1,-1,-1
3,224139,554.8,372.2,45.1,133.6,-1,-1,-1,-1
3,224121,549.6,280.9,330.5,810.6,-1,-1,-1,-1
3,224140,119.9,409.4,71.5,224.8,-1,-1,-1,-1
3,224132,1604.9,340.7,363.8,1085.4,-1,-1,-1,-1
3,224125,876.3,366.4,60.4,200.8,-1,-1,-1,-1
3,224126,954.7,346.7,109.6,258.4,-1,-1,-1,-1
3,224129,723.6,350.8,131.6,378.1,-1,-1,-1,-1
3,224128,1022.2,363.3,71.5,191.6,-1,-1,-1,-1
3,224124,1632.2,337.9,94.5,267.8,-1,-1,-1,-1
3,224137,359.1,385.9,82.4,218.7,-1,-1,-1,-1
3,224138,46.2,442.3,66.7,197.1,-1,-1,-1,-1
3,224134,950.3,362.4,58.9,192.3,-1,-1,-1,-1
3,224127,1304.2,331.1,82.8,242.6,-1,-1,-1,-1
3,224131,2.3,376.9,56.4,152.0,-1,-1,-1,-1
4,224123,87.6,294.8,526.0,1030.8,-1,-1,-1,-1
4,224126,955.3,346.1,110.0,258.5,-1,-1,-1,-1
4,224128,1024.3,362.3,70.5,189.3,-1,-1,-1,-1
4,224127,1300.2,331.2,82.6,242.8,-1,-1,-1,-1
4,224122,1567.6,356.1,96.5,258.0,-1,-1,-1,-1
4,224133,822.0,375.8,57.0,163.5,-1,-1,-1,-1
4,224139,553.9,373.7,44.2,130.5,-1,-1,-1,-1
4,224131,3.3,376.1,57.1,154.4,-1,-1,-1,-1
4,224130,78.3,366.9,114.2,273.9,-1,-1,-1,-1
4,224129,723.0,352.5,131.1,376.2,-1,-1,-1,-1
4,224138,45.7,443.5,66.9,196.1,-1,-1,-1,-1
4,224137,361.4,387.0,82.1,217.7,-1,-1,-1,-1
4,224140,120.0,413.4,70.3,221.1,-1,-1,-1,-1
4,224124,1635.7,337.1,93.8,265.8,-1,-1,-1,-1
4,224134,951.8,362.6,58.8,191.4,-1,-1,-1,-1
4,224121,556.4,275.1,334.4,820.8,-1,-1,-1,-1
4,224132,1606.6,342.8,364.2,1083.5,-1,-1,-1,-1
4,224125,875.9,366.5,60.3,200.4,-1,-1,-1,-1
4,224136,52.0,375.8,63.9,174.6,-1,-1,-1,-1
4,224135,559.8,385.0,105.1,308.0,-1,-1,-1,-1
5,224136,51.4,374.3,65.5,179.4,-1,-1,-1,-1
5,224132,1602.0,348.1,360.9,1070.1,-1,-1,-1,-1
5,224121,549.6,269.7,338.4,827.4,-1,-1,-1,-1
5,224140,120.1,417.4,69.1,217.5,-1,-1,-1,-1
5,224125,875.1,365.1,60.6,201.4,-1,-1,-1,-1
5,224134,953.0,362.1,59.3,193.1,-1,-1,-1,-1
5,224128,1028.2,360.7,70.7,191.0,-1,-1,-1,-1
5,224127,1297.0,330.4,82.8,243.9,-1,-1,-1,-1
5,224138,45.7,443.6,67.7,196.3,-1,-1,-1,-1
5,224126,959.5,344.4,110.1,259.0,-1,-1,-1,-1
5,224139,552.8,374.0,44.2,130.4,-1,-1,-1,-1
5,224133,822.4,376.1,56.2,161.2,-1,-1,-1,-1
5,224122,1566.8,355.5,97.1,258.6,-1,-1,-1,-1
5,224129,721.1,351.3,133.5,383.1,-1,-1,-1,-1
5,224124,1637.8,335.0,95.6,271.2,-1,-1,-1,-1
5,224137,364.2,388.3,82.3,217.8,-1,-1,-1,-1
5,224123,74.1,300.7,518.7,1021.1,-1,-1,-1,-1
5,224135,562.1,386.1,105.8,309.5,-1,-1,-1,-1
5,224131,5.8,375.9,57.0,154.2,-1,-1,-1,-1
5,224130,79.4,366.6,113.8,273.1,-1,-1,-1,-1
6,224131,6.5,375.8,57.1,154.6,-1,-1,-1,-1
6,224139,551.7,374.3,44.1,130.4,-1,-1,-1,-1
6,224135,564.4,386.5,104.0,303.3,-1,-1,-1,-1
6,224138,44.1,442.8,68.5,196.7,-1,-1,-1,-1
6,224136,51.0,373.8,65.5,179.6,-1,-1,-1,-1
6,224132,1598.6,351.3,363.7,1073.9,-1,-1,-1,-1
6,224125,874.8,364.6,60.7,201.7,-1,-1,-1,-1
6,224129,718.7,351.8,135.9,389.7,-1,-1,-1,-1
6,224134,957.0,361.9,60.0,193.8,-1,-1,-1,-1
6,224124,1639.3,332.6,96.4,274.4,-1,-1,-1,-1
6,224130,80.7,366.0,114.6,274.7,-1,-1,-1,-1
6,224122,1566.1,354.9,97.9,259.3,-1,-1,-1,-1
6,224137,365.1,389.2,83.8,221.6,-1,-1,-1,-1
6,224127,1293.3,329.7,82.6,244.2,-1,-1,-1,-1
6,224126,964.4,342.9,109.8,259.2,-1,-1,-1,-1
6,224121,545.4,260.8,344.6,839.4,-1,-1,-1,-1
6,224133,821.9,375.7,57.2,164.2,-1,-1,-1,-1
6,224123,67.2,301.3,513.9,1016.5,-1,-1,-1,-1
6,224128,1029.5,360.7,70.5,190.6,-1,-1,-1,-1
6,224140,120.2,421.5,68.0,213.9,-1,-1,-1,-1
7,224131,6.6,375.8,57.1,154.7,-1,-1,-1,-1
7,224133,821.7,375.4,58.5,168.1,-1,-1,-1,-1
7,224127,1287.1,330.1,83.3,243.9,-1,-1,-1,-1
7,224121,546.3,256.3,348.7,845.8,-1,-1,-1,-1
7,224124,1641.9,331.8,96.1,274.1,-1,-1,-1,-1
7,224126,972.7,342.4,108.6,257.4,-1,-1,-1,-1
7,224125,874.8,364.7,60.5,201.3,-1,-1,-1,-1
7,224134,958.8,361.8,60.2,193.7,-1,-1,-1,-1
