0,1,501.00,618.00,101.00,214.00,1.00,-1,-1,-1
0,2,616.00,618.00,86.00,224.00,1.00,-1,-1,-1
0,3,783.00,624.00,69.00,197.00,1.00,-1,-1,-1
0,4,318.00,962.00,138.00,118.00,1.00,-1,-1,-1
0,5,497.00,973.00,138.00,108.00,1.00,-1,-1,-1
0,6,981.00,569.00,76.00,194.00,1.00,-1,-1,-1
0,7,1037.00,572.00,66.00,185.00,1.00,-1,-1,-1
0,8,1501.00,506.00,47.00,101.00,1.00,-1,-1,-1
0,9,1160.00,595.00,71.00,192.00,1.00,-1,-1,-1
0,10,1361.00,796.00,100.00,275.00,1.00,-1,-1,-1
0,11,1246.00,797.00,108.00,268.00,1.00,-1,-1,-1
0,12,861.00,547.00,45.00,122.00,1.00,-1,-1,-1
0,13,915.00,512.00,57.00,158.00,1.00,-1,-1,-1
0,14,841.00,567.00,58.00,155.00,1.00,-1,-1,-1
0,15,1015.00,545.00,65.00,158.00,1.00,-1,-1,-1
0,16,962.00,524.00,50.00,146.00,1.00,-1,-1,-1
0,17,998.00,516.00,58.00,155.00,1.00,-1,-1,-1
0,18,1077.00,545.00,62.00,154.00,1.00,-1,-1,-1
0,19,1314.00,648.00,87.00,222.00,1.00,-1,-1,-1
0,20,1356.00,647.00,81.00,205.00,1.00,-1,-1,-1
0,21,1397.00,648.00,82.00,194.00,1.00,-1,-1,-1
0,22,1171.00,629.00,99.00,191.00,1.00,-1,-1,-1
0,23,1445.00,614.00,79.00,182.00,1.00,-1,-1,-1
0,24,1479.00,609.00,60.00,180.00,1.00,-1,-1,-1
0,25,1514.00,673.00,101.00,200.00,1.00,-1,-1,-1
0,26,1584.00,711.00,74.00,151.00,1.00,-1,-1,-1
0,27,1773.00,662.00,115.00,215.00,1.00,-1,-1,-1
0,28,1108.00,786.00,108.00,284.00,1.00,-1,-1,-1
0,29,1534.00,605.00,77.00,185.00,1.00,-1,-1,-1
0,30,1695.00,649.00,88.00,212.00,1.00,-1,-1,-1
0,31,101.00,834.00,114.00,245.00,1.00,-1,-1,-1
