1,241325,444.2,199.0,152.5,369.4,0.9399999976158142,-1,-1,-1
1,241326,228.8,177.4,196.4,576.6,0.9300000071525574,-1,-1,-1
1,241327,812.7,226.5,87.8,256.5,0.9200000166893005,-1,-1,-1
1,241328,959.2,215.3,112.0,271.4,0.9100000262260437,-1,-1,-1
1,241329,576.1,203.7,148.2,351.8,0.9100000262260437,-1,-1,-1
1,241330,-37.0,124.7,231.7,667.7,0.9100000262260437,-1,-1,-1
1,241331,1055.0,222.9,59.4,196.9,0.8799999952316284,-1,-1,-1
1,241332,928.8,242.3,54.0,175.5,0.8700000047683716,-1,-1,-1
1,241333,1154.9,233.9,49.9,172.8,0.8500000238418579,-1,-1,-1
1,241334,1124.6,242.0,55.3,158.3,0.8399999737739563,-1,-1,-1
1,241335,181.7,275.1,46.6,128.9,0.7699999809265137,-1,-1,-1
2,241325,440.6,203.2,153.2,371.0,0.9300000071525574,-1,-1,-1
2,241326,219.2,184.4,197.0,577.8,0.9300000071525574,-1,-1,-1
2,241327,812.3,230.9,88.6,258.8,0.9200000166893005,-1,-1,-1
2,241328,960.0,219.6,112.8,273.0,0.9100000262260437,-1,-1,-1
2,241329,572.3,208.2,150.6,357.6,0.9100000262260437,-1,-1,-1
2,241330,-52.0,129.8,234.9,676.7,0.8999999761581421,-1,-1,-1
2,241331,1052.0,229.4,59.7,197.5,0.8799999952316284,-1,-1,-1
2,241332,929.6,247.0,53.5,173.7,0.8700000047683716,-1,-1,-1
2,241333,1151.2,239.7,50.3,173.4,0.8500000238418579,-1,-1,-1
2,241334,1118.4,245.1,57.2,164.0,0.8500000238418579,-1,-1,-1
2,241335,181.7,275.1,46.6,128.9,0.7699999809265137,-1,-1,-1
3,241325,437.4,209.3,154.9,375.4,0.9300000071525574,-1,-1,-1
3,241326,208.3,190.2,202.3,592.8,0.9100000262260437,-1,-1,-1
3,241327,811.9,237.4,88.4,258.2,0.9100000262260437,-1,-1,-1
3,241328,960.5,223.8,113.1,273.9,0.8999999761581421,-1,-1,-1
