1,191399,1493.1,345.3,307.8,783.3,0.949999988079071,-1,-1,-1
1,191400,1155.6,335.0,171.4,348.8,0.9300000071525574,-1,-1,-1
1,191401,953.8,316.7,176.8,346.1,0.9300000071525574,-1,-1,-1
1,191402,896.4,318.9,98.5,264.6,0.9300000071525574,-1,-1,-1
1,191403,1337.9,347.0,49.9,112.7,0.9100000262260437,-1,-1,-1
1,191404,1688.9,346.6,132.3,379.7,0.8999999761581421,-1,-1,-1
1,191405,1472.9,341.2,43.2,95.8,0.8899999856948853,-1,-1,-1
1,191406,241.3,328.1,58.4,152.5,0.8899999856948853,-1,-1,-1
1,191407,336.8,318.1,49.3,140.2,0.8700000047683716,-1,-1,-1
1,191408,456.3,331.6,39.1,109.9,0.8700000047683716,-1,-1,-1
1,191409,820.8,337.3,37.8,101.4,0.8700000047683716,-1,-1,-1
1,191410,377.0,333.6,51.3,125.4,0.8700000047683716,-1,-1,-1
1,191411,710.8,386.4,70.2,102.6,0.8500000238418579,-1,-1,-1
1,191412,773.6,359.8,24.3,57.4,0.8299999833106995,-1,-1,-1
1,191413,738.5,332.4,36.5,87.8,0.8199999928474426,-1,-1,-1
1,191414,1084.1,342.7,32.4,73.4,0.8199999928474426,-1,-1,-1
1,191415,800.6,342.4,22.9,51.1,0.7799999713897705,-1,-1,-1
1,191416,1116.5,344.8,22.9,53.5,0.7799999713897705,-1,-1,-1
1,191417,1541.7,336.7,137.7,347.8,0.7699999809265137,-1,-1,-1
1,191418,675.3,341.6,34.8,86.4,0.7099999785423279,-1,-1,-1
2,191399,1501.5,354.6,307.4,782.2,0.949999988079071,-1,-1,-1
2,191400,1160.2,336.4,171.5,349.1,0.9300000071525574,-1,-1,-1
2,191401,962.3,316.2,178.4,349.6,0.9399999976158142,-1,-1,-1
2,191402,901.0,321.6,97.6,261.7,0.9300000071525574,-1,-1,-1
2,191403,1342.7,347.8,49.7,112.1,0.9200000166893005,-1,-1,-1
2,191404,1698.7,345.7,129.0,370.0,0.8899999856948853,-1,-1,-1
2,191405,1477.4,341.5,43.5,96.4,0.8999999761581421,-1,-1,-1
2,191406,247.4,331.6,57.6,150.2,0.8899999856948853,-1,-1,-1
2,191407,341.6,320.1,49.1,139.6,0.8700000047683716,-1,-1,-1
2,191408,460.1,332.6,39.8,111.8,0.8700000047683716,-1,-1,-1
2,191409,824.1,337.5,38.2,102.4,0.8799999952316284,-1,-1,-1
2,191410,381.4,334.9,50.7,123.8,0.8700000047683716,-1,-1,-1
2,191411,713.0,388.5,69.3,101.4,0.8299999833106995,-1,-1,-1
2,191412,776.9,359.8,24.5,58.0,0.8500000238418579,-1,-1,-1
2,191413,742.2,332.4,36.0,86.6,0.8199999928474426,-1,-1,-1
2,191414,1090.0,344.6,31.1,70.6,0.8199999928474426,-1,-1,-1
2,191415,804.9,342.1,22.4,50.0,0.7799999713897705,-1,-1,-1
